Timestamp (UTC),Station,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Wind Speed (m/s),Wind Direction,Pressure (hPa),Radiation (W/m²)
2026-07-02T20:00,Guimarães,33.9,21.0,0.0,,,Calm,1017.9,212.7
2026-07-02T21:00,Guimarães,30.0,26.0,0.0,,,Calm,1018.6,2.6
2026-07-02T22:00,Guimarães,25.8,37.0,0.0,,,Calm,1019.8,0.0
2026-07-02T23:00,Guimarães,25.6,35.0,0.0,,,Calm,1020.2,0.0
2026-07-03T00:00,Guimarães,28.5,24.0,0.0,,,Calm,1020.4,0.0
2026-07-03T01:00,Guimarães,NO DATA,,,,,,,
2026-07-03T02:00,Guimarães,NO DATA,,,,,,,
2026-07-03T03:00,Guimarães,NO DATA,,,,,,,
2026-07-03T12:00,Guimarães,35.2,23.0,0.0,,,Calm,1019.9,3425.9
2026-07-03T13:00,Guimarães,36.9,20.0,0.0,,,Calm,1019.3,3526.2
2026-07-03T14:00,Guimarães,37.7,18.0,0.0,,,Calm,1018.9,3456.7
2026-07-03T15:00,Guimarães,38.5,17.0,0.0,,,Calm,1018.4,3181.1
2026-07-03T16:00,Guimarães,39.0,15.0,0.0,,,Calm,1017.8,2750.3
2026-07-03T17:00,Guimarães,39.2,14.0,0.0,,,Calm,1017.5,2177.8
2026-07-03T18:00,Guimarães,38.9,15.0,0.0,,,Calm,1017.2,1496.1
2026-07-03T19:00,Guimarães,37.1,18.0,0.0,,,Calm,1017.4,790.2
2026-07-03T20:00,Guimarães,31.6,30.0,0.0,,,Calm,1017.9,210.2
2026-07-03T21:00,Guimarães,27.8,41.0,0.0,,,Calm,1018.7,3.0
2026-07-03T22:00,Guimarães,25.8,46.0,0.0,,,Calm,1019.5,0.0
2026-07-03T23:00,Guimarães,24.3,48.0,0.0,,,Calm,1019.8,0.0
2026-07-03T04:00,Guimarães,NO DATA,,,,,,,
2026-07-03T05:00,Guimarães,NO DATA,,,,,,,
2026-07-03T06:00,Guimarães,NO DATA,,,,,,,
2026-07-03T07:00,Guimarães,NO DATA,,,,,,,
2026-07-03T08:00,Guimarães,NO DATA,,,,,,,
2026-07-03T09:00,Guimarães,NO DATA,,,,,,,
2026-07-03T10:00,Guimarães,NO DATA,,,,,,,
2026-07-03T11:00,Guimarães,NO DATA,,,,,,,
2026-07-04T00:00,Guimarães,23.5,48.0,0.0,,,Calm,1020.0,0.0
2026-07-04T01:00,Guimarães,22.9,48.0,0.0,,,Calm,1020.1,0.0
2026-07-04T02:00,Guimarães,23.8,42.0,0.0,,,Calm,1019.8,0.0
2026-07-04T03:00,Guimarães,23.9,42.0,0.0,,,Calm,1019.9,0.0
2026-07-04T04:00,Guimarães,24.3,41.0,0.0,,,Calm,1020.0,0.0
2026-07-04T05:00,Guimarães,23.4,45.0,0.0,,,Calm,1020.3,0.4
2026-07-04T06:00,Guimarães,23.1,47.0,0.0,,,Calm,1020.6,68.0
2026-07-04T07:00,Guimarães,25.4,43.0,0.0,,,Calm,1020.7,595.8
2026-07-04T08:00,Guimarães,29.8,27.0,0.0,,,Calm,1020.7,1245.4
2026-07-04T09:00,Guimarães,32.2,23.0,0.0,,,Calm,1020.8,1913.6
2026-07-04T10:00,Guimarães,33.8,21.0,0.0,,,Calm,1020.6,2523.4
2026-07-04T11:00,Guimarães,35.3,19.0,0.0,,,Calm,1020.4,2994.5
2026-07-04T12:00,Guimarães,37.0,18.0,0.0,,,Calm,1020.1,3308.7
2026-07-04T13:00,Guimarães,38.5,17.0,0.0,,,Calm,1019.5,3406.3
2026-07-04T14:00,Guimarães,39.2,16.0,0.0,,,Calm,1019.1,3317.8
2026-07-04T15:00,Guimarães,39.9,16.0,0.0,,,Calm,1018.6,3044.6
2026-07-04T16:00,Guimarães,40.5,15.0,0.0,,,Calm,1018.1,2588.9
2026-07-04T17:00,Guimarães,40.2,16.0,0.0,,,Calm,1017.7,2003.7
2026-07-04T18:00,Guimarães,38.8,22.0,0.0,,,Calm,1017.6,1356.7
2026-07-04T19:00,Guimarães,34.7,33.0,0.0,,,Calm,1018.0,565.8
2026-07-04T20:00,Guimarães,30.0,42.0,0.0,,,Calm,1018.6,108.7
2026-07-04T21:00,Guimarães,27.5,45.0,0.0,,,Calm,1019.2,2.4
2026-07-04T22:00,Guimarães,25.8,49.0,0.0,,,Calm,1019.8,0.0
2026-07-04T23:00,Guimarães,24.9,52.0,0.0,,,Calm,1019.9,0.0
2026-07-05T00:00,Guimarães,23.9,58.0,0.0,,,Calm,1019.8,0.0
2026-07-05T01:00,Guimarães,22.9,61.0,0.0,,,Calm,1019.7,0.0
2026-07-05T02:00,Guimarães,22.1,66.0,0.0,,,Calm,1019.5,0.0
2026-07-05T03:00,Guimarães,21.4,68.0,0.0,,,Calm,1019.3,0.0
2026-07-05T04:00,Guimarães,20.8,69.0,0.0,,,Calm,1019.2,0.0
2026-07-05T05:00,Guimarães,20.5,67.0,0.0,,,Calm,1019.2,0.2
2026-07-05T06:00,Guimarães,21.4,60.0,0.0,,,Calm,1019.3,77.5
2026-07-05T07:00,Guimarães,23.9,57.0,0.0,,,Calm,1019.3,500.6
2026-07-05T08:00,Guimarães,27.3,51.0,0.0,,,Calm,1019.2,1105.5
2026-07-05T09:00,Guimarães,30.4,41.0,0.0,,,Calm,1019.1,1751.1
2026-07-05T10:00,Guimarães,33.4,31.0,0.0,,,Calm,1019.0,2324.5
2026-07-05T11:00,Guimarães,35.1,28.0,0.0,,,Calm,1018.7,2797.9
2026-07-05T12:00,Guimarães,36.8,26.0,0.0,,,Calm,1018.4,3140.5
2026-07-05T13:00,Guimarães,38.1,23.0,0.0,,,Calm,1018.0,3278.2
2026-07-05T14:00,Guimarães,39.1,21.0,0.0,,,Calm,1017.4,3219.4
2026-07-05T15:00,Guimarães,39.7,17.0,0.0,,,Calm,1016.9,2982.7
2026-07-05T16:00,Guimarães,40.5,18.0,0.0,,,Calm,1016.3,2439.8
2026-07-05T17:00,Guimarães,39.0,26.0,0.0,,,Calm,1016.0,1999.7
2026-07-05T18:00,Guimarães,36.0,32.0,0.0,,,Calm,1016.2,1232.7
2026-07-05T19:00,Guimarães,33.4,34.0,0.0,,,Calm,1016.6,787.7
2026-07-05T20:00,Guimarães,30.7,36.0,0.0,,,Calm,1017.1,268.3
2026-07-05T21:00,Guimarães,26.5,46.0,0.0,,,Calm,1017.8,4.2
2026-07-05T22:00,Guimarães,24.8,50.0,0.0,,,Calm,1018.4,0.0
2026-07-05T23:00,Guimarães,23.5,55.0,0.0,,,Calm,1018.6,0.0
2026-07-06T00:00,Guimarães,22.4,59.0,0.0,,,Calm,1018.6,0.0
2026-07-06T01:00,Guimarães,21.6,61.0,0.0,,,Calm,1018.4,0.0
2026-07-06T02:00,Guimarães,20.9,63.0,0.0,,,Calm,1018.3,0.0
2026-07-06T03:00,Guimarães,20.2,66.0,0.0,,,Calm,1018.2,0.0
2026-07-06T04:00,Guimarães,19.5,70.0,0.0,,,Calm,1018.2,0.0
2026-07-06T05:00,Guimarães,18.9,73.0,0.0,,,Calm,1018.3,0.4
2026-07-06T06:00,Guimarães,18.7,76.0,0.0,,,Calm,1018.3,77.5
2026-07-06T07:00,Guimarães,21.0,71.0,0.0,,,Calm,1018.3,479.3
2026-07-06T08:00,Guimarães,23.5,65.0,0.0,,,Calm,1018.4,1134.6
2026-07-06T09:00,Guimarães,26.1,56.0,0.0,,,Calm,1017.9,1841.4
2026-07-06T10:00,Guimarães,28.4,51.0,0.0,,,Calm,1017.5,2462.6
2026-07-06T11:00,Guimarães,29.3,52.0,0.0,,,Calm,1017.4,2923.8
2026-07-06T12:00,Guimarães,28.7,54.0,0.0,,,Calm,1017.7,3230.6
2026-07-06T13:00,Guimarães,29.9,47.0,0.0,,,Calm,1017.6,3330.5
2026-07-06T14:00,Guimarães,31.3,41.0,0.0,,,Calm,1017.4,3298.3
2026-07-06T15:00,Guimarães,30.5,42.0,0.0,,,Calm,1017.6,3065.6
2026-07-06T16:00,Guimarães,30.4,39.0,0.0,,,Calm,1017.4,2658.9
2026-07-06T17:00,Guimarães,29.1,47.0,0.0,,,Calm,1017.3,2073.2
2026-07-06T18:00,Guimarães,26.4,55.0,0.0,,,Calm,1017.5,1410.5
2026-07-06T19:00,Guimarães,23.2,64.0,0.0,,,Calm,1018.1,712.2
2026-07-06T20:00,Guimarães,20.6,72.0,0.0,,,Calm,1018.7,194.0
2026-07-06T21:00,Guimarães,18.4,80.0,0.0,,,Calm,1019.3,3.7
2026-07-06T22:00,Guimarães,17.0,84.0,0.0,,,Calm,1020.2,0.0
2026-07-06T23:00,Guimarães,16.1,86.0,0.0,,,Calm,1020.5,0.0
2026-07-07T00:00,Guimarães,16.4,86.0,0.0,,,Calm,1020.3,0.0
2026-07-07T01:00,Guimarães,16.6,85.0,0.0,,,Calm,1020.1,0.0
2026-07-07T02:00,Guimarães,16.5,86.0,0.0,,,Calm,1019.8,0.0
2026-07-07T03:00,Guimarães,16.6,86.0,0.0,,,Calm,1019.7,0.0
2026-07-07T04:00,Guimarães,16.8,84.0,0.0,,,Calm,1019.9,0.0
2026-07-07T05:00,Guimarães,16.7,84.0,0.0,,,Calm,1020.2,0.0
2026-07-07T06:00,Guimarães,16.4,85.0,0.0,,,Calm,1020.6,17.3
2026-07-07T07:00,Guimarães,16.6,83.0,0.0,,,Calm,1020.7,143.8
2026-07-07T08:00,Guimarães,17.5,80.0,0.0,,,Calm,1020.8,440.5
2026-07-07T09:00,Guimarães,18.8,75.0,0.0,,,Calm,1020.9,1200.6
2026-07-07T10:00,Guimarães,20.9,69.0,0.0,,,Calm,1020.7,2451.1
2026-07-07T11:00,Guimarães,23.4,60.0,0.0,,,Calm,1020.5,2914.7
2026-07-07T12:00,Guimarães,24.9,55.0,0.0,,,Calm,1020.3,3184.0
2026-07-07T13:00,Guimarães,26.6,50.0,0.0,,,Calm,1019.9,3359.7
2026-07-07T14:00,Guimarães,27.7,48.0,0.0,,,Calm,1019.3,3296.2
2026-07-07T15:00,Guimarães,27.6,50.0,0.0,,,Calm,1019.2,3058.5
2026-07-07T16:00,Guimarães,26.4,52.0,0.0,,,Calm,1019.4,2670.7
2026-07-07T17:00,Guimarães,25.6,53.0,0.0,,,Calm,1019.5,2123.6
2026-07-07T18:00,Guimarães,24.5,55.0,0.0,,,Calm,1019.4,1463.2
2026-07-07T19:00,Guimarães,23.2,59.0,0.0,,,Calm,1019.5,737.5
2026-07-07T20:00,Guimarães,21.1,67.0,0.0,,,Calm,1020.1,192.6
2026-07-07T21:00,Guimarães,18.6,78.0,0.0,,,Calm,1020.6,2.9
2026-07-07T22:00,Guimarães,17.0,84.0,0.0,,,Calm,1021.1,0.0
2026-07-07T23:00,Guimarães,16.1,87.0,0.0,,,Calm,1020.9,0.0
2026-07-08T00:00,Guimarães,15.5,89.0,0.0,,,Calm,1020.4,0.0
2026-07-08T01:00,Guimarães,15.2,90.0,0.0,,,Calm,1020.2,0.0
2026-07-08T02:00,Guimarães,14.9,92.0,0.0,,,Calm,1019.9,0.0
2026-07-08T03:00,Guimarães,14.5,94.0,0.0,,,Calm,1019.7,0.0
2026-07-08T04:00,Guimarães,14.2,96.0,0.0,,,Calm,1019.6,0.0
2026-07-08T05:00,Guimarães,13.9,98.0,0.0,,,Calm,1019.8,0.0
2026-07-08T06:00,Guimarães,13.9,100.0,0.0,,,Calm,1019.8,63.0
2026-07-08T07:00,Guimarães,15.6,,0.0,,,Calm,1020.0,519.6
2026-07-08T08:00,Guimarães,18.5,81.0,0.0,,,Calm,1019.8,1117.0
2026-07-08T09:00,Guimarães,20.8,73.0,0.0,,,Calm,1019.5,2015.3
2026-07-08T10:00,Guimarães,23.7,64.0,0.0,,,Calm,1018.8,2533.5
2026-07-08T11:00,Guimarães,26.2,58.0,0.0,,,Calm,1018.1,3016.3
2026-07-08T12:00,Guimarães,28.5,51.0,0.0,,,Calm,1017.5,3363.1
2026-07-08T13:00,Guimarães,29.2,49.0,0.0,,,Calm,1017.1,3353.9
2026-07-08T14:00,Guimarães,29.0,52.0,0.0,,,Calm,1016.7,2701.3
2026-07-08T15:00,Guimarães,29.2,52.0,0.0,,,Calm,1016.3,3182.3
2026-07-08T16:00,Guimarães,29.4,49.0,0.0,,,Calm,1016.0,2722.1
2026-07-08T17:00,Guimarães,29.1,48.0,0.0,,,Calm,1015.8,2142.9
2026-07-08T18:00,Guimarães,27.7,51.0,0.0,,,Calm,1015.7,1473.4
2026-07-08T19:00,Guimarães,25.7,53.0,0.0,,,Calm,1015.9,757.2
2026-07-08T20:00,Guimarães,23.2,62.0,0.0,,,Calm,1016.0,193.4
2026-07-08T21:00,Guimarães,20.1,75.0,0.0,,,Calm,1016.5,2.8
2026-07-08T22:00,Guimarães,17.7,82.0,0.0,,,Calm,1017.1,0.0
2026-07-08T23:00,Guimarães,16.3,86.0,0.0,,,Calm,1016.8,0.0
2026-07-09T00:00,Guimarães,15.7,88.0,0.0,,,Calm,1016.4,0.0
2026-07-09T01:00,Guimarães,15.3,89.0,0.0,,,Calm,1015.8,0.0
2026-07-09T02:00,Guimarães,14.8,91.0,0.0,,,Calm,1015.5,0.0
2026-07-09T03:00,Guimarães,14.9,95.0,0.0,,,Calm,1015.3,0.0
2026-07-09T04:00,Guimarães,15.1,100.0,0.0,,,Calm,1015.0,0.0
2026-07-09T05:00,Guimarães,15.0,,0.0,,,Calm,1015.2,0.0
2026-07-09T06:00,Guimarães,15.0,,0.0,,,Calm,1015.2,22.7
2026-07-09T07:00,Guimarães,15.1,,0.0,,,Calm,1015.3,113.9
2026-07-09T08:00,Guimarães,15.3,,0.0,,,Calm,1015.4,246.9
2026-07-09T09:00,Guimarães,15.8,,0.0,,,Calm,1015.4,473.5
2026-07-09T10:00,Guimarães,19.1,75.0,0.0,,,Calm,1014.7,2374.9
2026-07-09T11:00,Guimarães,23.0,61.0,0.0,,,Calm,1014.3,3000.6
2026-07-09T12:00,Guimarães,25.1,56.0,0.0,,,Calm,1013.9,3311.4
2026-07-09T13:00,Guimarães,26.0,56.0,0.0,,,Calm,1013.5,3419.2
2026-07-09T14:00,Guimarães,25.9,57.0,0.0,,,Calm,1013.1,3340.7
2026-07-09T15:00,Guimarães,25.1,60.0,0.0,,,Calm,1013.2,3087.7
2026-07-09T16:00,Guimarães,25.1,57.0,0.0,,,Calm,1013.1,2682.2
2026-07-09T17:00,Guimarães,23.0,62.0,0.0,,,Calm,1013.3,2099.4
2026-07-09T18:00,Guimarães,21.7,65.0,0.0,,,Calm,1013.4,1439.4
2026-07-09T19:00,Guimarães,20.1,70.0,0.0,,,Calm,1013.5,735.8
2026-07-09T20:00,Guimarães,18.4,77.0,0.0,,,Calm,1013.6,186.9
2026-07-09T21:00,Guimarães,16.7,83.0,0.0,,,Calm,1014.1,2.8
2026-07-09T22:00,Guimarães,16.7,83.0,0.0,,,Calm,1014.8,0.0
2026-07-09T23:00,Guimarães,17.2,82.0,0.0,,,Calm,1014.8,0.0
2026-07-10T00:00,Guimarães,17.1,83.0,0.0,,,Calm,1014.4,0.0
2026-07-10T01:00,Guimarães,16.9,83.0,0.0,,,Calm,1013.9,0.0
2026-07-10T02:00,Guimarães,16.9,83.0,0.0,,,Calm,1013.3,0.0
2026-07-10T03:00,Guimarães,16.7,85.0,0.0,,,Calm,1012.9,0.0
2026-07-10T04:00,Guimarães,16.9,83.0,0.0,,,Calm,1012.7,0.0
2026-07-10T05:00,Guimarães,17.1,82.0,0.0,,,Calm,1012.4,0.0
2026-07-10T06:00,Guimarães,17.2,82.0,0.0,,,Calm,1012.5,26.4
2026-07-10T07:00,Guimarães,17.6,80.0,0.0,,,Calm,1012.8,145.4
2026-07-10T08:00,Guimarães,18.3,77.0,0.0,,,Calm,1012.6,282.8
2026-07-10T09:00,Guimarães,18.6,76.0,0.0,,,Calm,1012.5,468.9
2026-07-10T10:00,Guimarães,19.2,75.0,0.0,,,Calm,1012.5,580.0
2026-07-10T11:00,Guimarães,19.6,75.0,0.0,,,Calm,1012.6,692.2
2026-07-10T12:00,Guimarães,19.8,75.0,0.0,,,Calm,1012.6,725.6
2026-07-10T13:00,Guimarães,20.0,75.0,0.0,,,Calm,1012.3,1118.8
2026-07-10T14:00,Guimarães,22.2,68.0,0.0,,,Calm,1011.6,
2026-07-10T15:00,Guimarães,24.2,63.0,0.0,,,Calm,1011.2,3087.5
2026-07-10T16:00,Guimarães,25.5,58.0,0.0,,,Calm,1010.7,2667.5
2026-07-10T17:00,Guimarães,25.7,56.0,0.0,,,Calm,1010.7,2089.7
2026-07-10T18:00,Guimarães,23.7,59.0,0.0,,,Calm,1011.1,1437.4
2026-07-10T19:00,Guimarães,22.4,63.0,0.0,,,Calm,1011.2,730.7
2026-07-10T20:00,Guimarães,20.9,68.0,0.0,,,Calm,1011.3,194.1
2026-07-10T21:00,Guimarães,18.2,77.0,0.0,,,Calm,1011.7,2.1
2026-07-10T22:00,Guimarães,16.6,83.0,0.0,,,Calm,1011.8,0.0
2026-07-10T23:00,Guimarães,15.9,86.0,0.0,,,Calm,1011.7,0.0
2026-07-11T00:00,Guimarães,15.5,87.0,0.0,,,Calm,1011.3,0.0
2026-07-11T01:00,Guimarães,15.2,88.0,0.0,,,Calm,1011.0,0.0
2026-07-11T02:00,Guimarães,15.1,89.0,0.0,,,Calm,1011.0,0.0
2026-07-11T03:00,Guimarães,14.8,90.0,0.0,,,Calm,1010.7,0.0
2026-07-11T04:00,Guimarães,14.6,91.0,0.0,,,Calm,1010.5,0.0
2026-07-11T05:00,Guimarães,14.5,92.0,0.0,,,Calm,1010.5,0.0
2026-07-11T06:00,Guimarães,14.6,94.0,0.0,,,Calm,1010.3,82.1
2026-07-11T07:00,Guimarães,16.4,91.0,0.0,,,Calm,1009.9,605.5
2026-07-11T08:00,Guimarães,19.7,75.0,0.0,,,Calm,1009.4,1192.9
2026-07-11T09:00,Guimarães,22.3,68.0,0.0,,,Calm,1009.0,1834.5
2026-07-11T10:00,Guimarães,25.4,60.0,0.0,,,Calm,1008.7,2448.0
2026-07-11T11:00,Guimarães,28.2,52.0,0.0,,,Calm,1008.4,2923.6
2026-07-11T12:00,Guimarães,29.4,50.0,0.0,,,Calm,1008.1,3084.3
2026-07-11T13:00,Guimarães,28.2,54.0,0.0,,,Calm,1008.2,3297.3
2026-07-11T14:00,Guimarães,28.4,52.0,0.0,,,Calm,1008.0,3193.0
2026-07-11T15:00,Guimarães,26.9,55.0,0.0,,,Calm,1008.4,2907.5
2026-07-11T16:00,Guimarães,24.9,60.0,0.0,,,Calm,1009.2,2521.4
2026-07-11T17:00,Guimarães,24.6,60.0,0.0,,,Calm,1009.6,1947.1
2026-07-11T18:00,Guimarães,24.2,61.0,0.0,,,Calm,1009.5,1299.1
2026-07-11T19:00,Guimarães,23.1,64.0,0.0,,,Calm,1010.0,639.8
2026-07-11T20:00,Guimarães,21.6,67.0,0.0,,,Calm,1011.0,135.9
2026-07-11T21:00,Guimarães,20.0,75.0,0.0,,,Calm,1011.7,1.0
2026-07-11T22:00,Guimarães,19.4,79.0,0.0,,,Calm,1012.3,0.0
2026-07-11T23:00,Guimarães,19.0,78.0,0.0,,,Calm,1012.3,0.0
2026-07-12T00:00,Guimarães,19.2,77.0,0.0,,,Calm,1011.9,0.0
2026-07-12T01:00,Guimarães,19.3,77.0,0.0,,,Calm,1011.5,0.0
2026-07-12T02:00,Guimarães,19.2,77.0,0.0,,,Calm,1011.5,0.0
2026-07-12T03:00,Guimarães,19.1,77.0,0.0,,,Calm,1011.4,0.0
2026-07-12T04:00,Guimarães,19.1,76.0,0.0,,,Calm,1011.6,0.0
2026-07-12T05:00,Guimarães,18.7,77.0,0.0,,,Calm,1012.2,0.0
2026-07-12T06:00,Guimarães,18.2,79.0,0.0,,,Calm,1012.3,41.3
2026-07-12T07:00,Guimarães,18.8,77.0,0.0,,,Calm,1012.5,189.4
2026-07-12T08:00,Guimarães,19.5,71.0,0.0,,,Calm,1012.6,380.1
2026-07-12T09:00,Guimarães,21.0,65.0,0.0,,,Calm,1012.7,1487.8
2026-07-12T10:00,Guimarães,22.5,59.0,0.0,,,Calm,1012.7,1501.3
2026-07-12T11:00,Guimarães,22.9,56.0,0.0,,,Calm,1013.2,
2026-07-12T12:00,Guimarães,24.8,49.0,0.0,,,Calm,1013.0,
2026-07-12T13:00,Guimarães,25.4,45.0,0.0,,,Calm,1012.7,
2026-07-12T14:00,Guimarães,26.3,44.0,0.0,,,Calm,1012.7,
2026-07-12T15:00,Guimarães,24.8,49.0,0.0,,,Calm,1012.9,
2026-07-12T16:00,Guimarães,25.1,47.0,0.0,,,Calm,1012.8,1319.4
2026-07-12T17:00,Guimarães,24.7,52.0,0.0,,,Calm,1013.0,1041.9
2026-07-12T18:00,Guimarães,24.3,55.0,0.0,,,Calm,1013.1,1404.6
2026-07-12T19:00,Guimarães,22.6,62.0,0.0,,,Calm,1013.3,640.5
2026-07-12T20:00,Guimarães,21.2,65.0,0.0,,,Calm,1013.7,153.3
2026-07-12T21:00,Guimarães,19.1,72.0,0.0,,,Calm,1014.6,1.7
2026-07-12T22:00,Guimarães,18.2,76.0,0.0,,,Calm,1015.2,0.0
2026-07-12T23:00,Guimarães,18.0,79.0,0.0,,,Calm,1015.4,0.0
2026-07-13T00:00,Guimarães,17.1,81.0,0.0,,,Calm,1015.3,0.0
2026-07-13T01:00,Guimarães,16.3,83.0,0.0,,,Calm,1015.0,0.0
2026-07-13T02:00,Guimarães,16.0,84.0,0.0,,,Calm,1015.0,0.0
2026-07-13T03:00,Guimarães,15.9,84.0,0.0,,,Calm,1014.9,0.0
2026-07-13T04:00,Guimarães,16.4,84.0,0.0,,,Calm,1014.8,0.0
2026-07-13T05:00,Guimarães,16.5,84.0,0.0,,,Calm,1015.1,0.0
2026-07-13T06:00,Guimarães,16.4,84.0,0.0,,,Calm,1015.6,34.4
2026-07-13T07:00,Guimarães,17.4,81.0,0.0,,,Calm,1015.7,177.1
2026-07-13T08:00,Guimarães,18.6,76.0,0.0,,,Calm,1015.7,
2026-07-13T09:00,Guimarães,20.3,68.0,0.0,,,Calm,1015.7,1002.9
2026-07-13T10:00,Guimarães,22.2,60.0,0.0,,,Calm,1015.7,1554.4
2026-07-13T11:00,Guimarães,23.3,55.0,0.0,,,Calm,1015.6,
2026-07-13T12:00,Guimarães,23.6,56.0,0.0,,,Calm,1015.8,1292.7
2026-07-13T13:00,Guimarães,24.3,54.0,0.0,,,Calm,1015.8,
2026-07-13T14:00,Guimarães,24.2,54.0,0.0,,,Calm,1016.0,
2026-07-13T15:00,Guimarães,23.9,55.0,0.0,,,Calm,1016.0,983.4
2026-07-13T16:00,Guimarães,25.0,55.0,0.0,,,Calm,1015.8,
2026-07-13T17:00,Guimarães,23.6,60.0,0.0,,,Calm,1016.0,1428.6
2026-07-13T18:00,Guimarães,23.6,57.0,0.0,,,Calm,1015.9,1436.4
2026-07-13T19:00,Guimarães,23.6,55.0,0.0,,,Calm,1015.7,833.5
2026-07-13T20:00,Guimarães,21.9,62.0,0.0,,,Calm,1016.2,189.2
2026-07-13T21:00,Guimarães,19.1,72.0,0.0,,,Calm,1016.6,3.4
2026-07-13T22:00,Guimarães,18.3,77.0,0.0,,,Calm,1017.1,0.0
2026-07-13T23:00,Guimarães,18.1,79.0,0.0,,,Calm,1017.0,0.0
2026-07-14T00:00,Guimarães,17.8,81.0,0.0,,,Calm,1017.1,0.0
2026-07-14T01:00,Guimarães,16.8,83.0,0.0,,,Calm,1017.0,0.0
2026-07-14T02:00,Guimarães,16.6,84.0,0.0,,,Calm,1016.7,0.0
2026-07-14T03:00,Guimarães,16.0,86.0,0.0,,,Calm,1016.5,0.0
2026-07-14T04:00,Guimarães,15.4,87.0,0.0,,,Calm,1016.3,0.0
2026-07-14T05:00,Guimarães,15.0,89.0,0.0,,,Calm,1016.2,0.0
2026-07-14T06:00,Guimarães,15.0,90.0,0.0,,,Calm,1016.4,93.8
2026-07-14T07:00,Guimarães,16.4,87.0,0.0,,,Calm,1016.6,395.6
2026-07-14T08:00,Guimarães,18.6,78.0,0.0,,,Calm,1016.7,722.0
2026-07-14T09:00,Guimarães,21.0,68.0,0.0,,,Calm,1016.7,1182.4
2026-07-14T10:00,Guimarães,22.6,61.0,0.0,,,Calm,1016.6,1828.7
2026-07-14T11:00,Guimarães,23.7,57.0,0.0,,,Calm,1016.5,
2026-07-14T12:00,Guimarães,26.1,50.0,0.0,,,Calm,1016.2,
2026-07-14T13:00,Guimarães,27.1,47.0,0.0,,,Calm,1015.9,
2026-07-14T14:00,Guimarães,27.3,47.0,0.0,,,Calm,1015.8,
2026-07-14T15:00,Guimarães,27.3,46.0,0.0,,,Calm,1015.8,2952.7
2026-07-14T16:00,Guimarães,27.1,45.0,0.0,,,Calm,1015.8,2611.3
2026-07-14T17:00,Guimarães,26.2,48.0,0.0,,,Calm,1016.0,1833.7
2026-07-14T18:00,Guimarães,25.1,53.0,0.0,,,Calm,1016.3,1038.9
2026-07-14T19:00,Guimarães,23.4,61.0,0.0,,,Calm,1016.7,568.7
2026-07-14T20:00,Guimarães,21.7,65.0,0.0,,,Calm,1017.4,110.8
2026-07-14T21:00,Guimarães,20.3,72.0,0.0,,,Calm,1018.2,1.8
2026-07-14T22:00,Guimarães,18.4,81.0,0.0,,,Calm,1019.2,0.0
2026-07-14T23:00,Guimarães,17.3,85.0,0.0,,,Calm,1019.5,0.0
2026-07-15T00:00,Guimarães,16.9,87.0,0.0,,,Calm,1019.5,0.0
2026-07-15T01:00,Guimarães,16.4,89.0,0.0,,,Calm,1019.3,0.0
2026-07-15T02:00,Guimarães,16.6,91.0,0.0,,,Calm,1019.2,0.0
2026-07-15T03:00,Guimarães,16.8,92.0,0.0,,,Calm,1018.9,0.0
2026-07-15T04:00,Guimarães,16.8,90.0,0.0,,,Calm,1018.8,0.0
2026-07-15T05:00,Guimarães,16.3,90.0,0.0,,,Calm,1019.2,0.0
2026-07-15T06:00,Guimarães,16.4,90.0,0.0,,,Calm,1019.6,54.8
2026-07-15T07:00,Guimarães,16.7,89.0,0.0,,,Calm,1019.8,325.2
2026-07-15T08:00,Guimarães,18.3,82.0,0.0,,,Calm,1020.0,1141.3
2026-07-15T09:00,Guimarães,21.4,71.0,0.0,,,Calm,1019.9,1842.9
2026-07-15T10:00,Guimarães,23.5,59.0,0.0,,,Calm,1019.9,2423.0
2026-07-15T11:00,Guimarães,24.7,53.0,0.0,,,Calm,1019.5,2786.7
2026-07-15T12:00,Guimarães,26.5,47.0,0.0,,,Calm,1019.4,3159.5
2026-07-15T13:00,Guimarães,27.3,42.0,0.0,,,Calm,1019.1,3029.0
2026-07-15T14:00,Guimarães,27.5,45.0,0.0,,,Calm,1019.0,3010.3
2026-07-15T15:00,Guimarães,27.9,45.0,0.0,,,Calm,1019.0,2823.3
2026-07-15T16:00,Guimarães,27.3,45.0,0.0,,,Calm,1018.9,2266.3
2026-07-15T17:00,Guimarães,27.0,45.0,0.0,,,Calm,1018.8,2194.3
2026-07-15T18:00,Guimarães,26.4,49.0,0.0,,,Calm,1018.7,1303.1
2026-07-15T19:00,Guimarães,24.6,55.0,0.0,,,Calm,1019.0,654.2
2026-07-15T20:00,Guimarães,22.5,63.0,0.0,,,Calm,1019.5,176.2
2026-07-15T21:00,Guimarães,19.9,73.0,0.0,,,Calm,1019.9,1.3
2026-07-15T22:00,Guimarães,18.5,79.0,0.0,,,Calm,1020.2,0.0
2026-07-15T23:00,Guimarães,17.7,82.0,0.0,,,Calm,1020.1,0.0
2026-07-16T00:00,Guimarães,17.3,84.0,0.0,,,Calm,1019.8,0.0
2026-07-16T01:00,Guimarães,16.7,86.0,0.0,,,Calm,1019.5,0.0
