Timestamp (UTC),Station,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Wind Speed (m/s),Wind Direction,Pressure (hPa),Radiation (W/m²)
2026-05-21T14:00,Guimarães,27.3,41,0,,,Calm,1021.8,3183.9
2026-05-21T15:00,Guimarães,27.9,36,0,,,Calm,1021.8,2988.9
2026-05-21T16:00,Guimarães,28.7,30,0,,,Calm,1021.4,2476
2026-05-21T17:00,Guimarães,28.8,28,0,,,Calm,1021,1849.2
2026-05-21T18:00,Guimarães,27.8,36,0,,,Calm,1020.6,1075.3
2026-05-21T19:00,Guimarães,24.6,49,0,,,Calm,1020.5,533.2
2026-05-21T20:00,Guimarães,22.9,52,0,,,Calm,1020.5,126.2
2026-05-21T21:00,Guimarães,20.9,59,0,,,Calm,1020.7,0
2026-05-21T22:00,Guimarães,19.9,63,0,,,Calm,1020.9,0
2026-05-21T23:00,Guimarães,18.7,68,0,,,Calm,1020.8,0
2026-05-22T00:00,Guimarães,17.8,73,0,,,Calm,1020.7,0
2026-05-22T01:00,Guimarães,17.2,75,0,,,Calm,1020.4,0
2026-05-22T02:00,Guimarães,16.7,77,0,,,Calm,1020.1,0
2026-05-22T03:00,Guimarães,16.5,79,0,,,Calm,1020,0
2026-05-22T04:00,Guimarães,16.3,80,0,,,Calm,1020,0
2026-05-22T05:00,Guimarães,15.8,82,0,,,Calm,1020.1,0
2026-05-22T06:00,Guimarães,15.7,84,0,,,Calm,1020.1,84.9
2026-05-22T07:00,Guimarães,17.5,81,0,,,Calm,1020.1,413.4
2026-05-22T08:00,Guimarães,20.6,74,0,,,Calm,1019.8,929.8
2026-05-22T09:00,Guimarães,25.7,59,0,,,Calm,1019.2,1780.1
2026-05-22T10:00,Guimarães,28.9,49,0,,,Calm,1019.2,2341.1
2026-05-22T11:00,Guimarães,28.8,47,0,,,Calm,1020,2861.5
2026-05-22T12:00,Guimarães,29,43,0,,,Calm,1020.4,3027.4
2026-05-22T13:00,Guimarães,29.4,41,0,,,Calm,1020.2,1900.4
2026-05-22T14:00,Guimarães,30.4,40,0,,,Calm,1019.8,2530.4
2026-05-22T15:00,Guimarães,30,39,0,,,Calm,1019.9,2248.2
2026-05-22T16:00,Guimarães,27.7,38,0,,,Calm,1020.5,1825.4
2026-05-22T17:00,Guimarães,26.7,36,0,,,Calm,1021.1,1448.5
2026-05-22T18:00,Guimarães,26.9,35,0,,,Calm,1021,1069.5
2026-05-22T19:00,Guimarães,25.9,38,0,,,Calm,1020.9,456.2
2026-05-22T20:00,Guimarães,22.2,50,0,,,Calm,1021,63.1
2026-05-22T21:00,Guimarães,21.5,53,0,,,Calm,1021.2,0
2026-05-22T22:00,Guimarães,20.9,57,0,,,Calm,1021.3,0
2026-05-22T23:00,Guimarães,19.9,62,2.5,,,Calm,1021.3,0
2026-05-23T00:00,Guimarães,18.9,77,0,,,Calm,1021.4,0
2026-05-23T01:00,Guimarães,18.6,79,0,,,Calm,1021.6,0
2026-05-23T02:00,Guimarães,17,88,0,,,Calm,1020.8,0
2026-05-23T03:00,Guimarães,18.1,79,0,,,Calm,1020.1,
2026-05-23T04:00,Guimarães,17.8,81,0,,,Calm,1020.7,0
2026-05-23T05:00,Guimarães,18.9,73,0,,,Calm,1020.1,0
2026-05-23T06:00,Guimarães,18.7,72,0,,,Calm,1020,36.4
2026-05-23T07:00,Guimarães,19.4,69,0,,,Calm,1020.4,143.4
2026-05-23T08:00,Guimarães,19.9,70,0,,,Calm,1021.5,337.7
2026-05-23T09:00,Guimarães,19.9,76,0,,,Calm,1022.4,802
2026-05-23T10:00,Guimarães,21.6,68,0,,,Calm,1022.7,648.7
2026-05-23T11:00,Guimarães,22.3,65,0,,,Calm,1023,829.6
2026-05-23T12:00,Guimarães,20.5,72,0,,,Calm,1022.9,203.9
2026-05-23T13:00,Guimarães,20.3,70,0,,,Calm,1023,369
2026-05-23T14:00,Guimarães,23.5,62,0,,,Calm,1023.1,
2026-05-23T15:00,Guimarães,25.4,53,0,,,Calm,1022.3,
2026-05-23T16:00,Guimarães,25.8,55,0,,,Calm,1021.8,2010.1
2026-05-23T17:00,Guimarães,26.2,51,0,,,Calm,1021.3,1996.2
2026-05-23T18:00,Guimarães,26.6,52,0,,,Calm,1020.6,1242.8
2026-05-23T19:00,Guimarães,23.4,67,0,,,Calm,1020.5,348
2026-05-23T20:00,Guimarães,22.6,62,0,,,Calm,1020.4,58.2
2026-05-23T21:00,Guimarães,21.4,61,0,,,Calm,1020.7,0
2026-05-23T22:00,Guimarães,19.4,72,0,,,Calm,1020.9,0
2026-05-23T23:00,Guimarães,18.9,71,0,,,Calm,1020.7,0
2026-05-24T00:00,Guimarães,17.9,83,1.5,,,Calm,1020.8,0.4
2026-05-24T01:00,Guimarães,NO DATA,,,,,,,
2026-05-24T02:00,Guimarães,NO DATA,,,,,,,
2026-05-24T03:00,Guimarães,NO DATA,,,,,,,
2026-05-24T04:00,Guimarães,16.6,85,0.2,,,Calm,1020.6,0
2026-05-24T05:00,Guimarães,16.5,82,0,,,Calm,1020.6,0.2
2026-05-24T06:00,Guimarães,15.7,86,0,,,Calm,1020.4,60.6
2026-05-24T07:00,Guimarães,17.7,82,0,,,Calm,1020,536.6
2026-05-24T08:00,Guimarães,21.4,70,0,,,Calm,1019.6,1115
2026-05-24T09:00,Guimarães,24.7,62,0,,,Calm,1019.3,1558.7
2026-05-24T10:00,Guimarães,26.4,50,0,,,Calm,1019.6,1919.4
2026-05-24T11:00,Guimarães,27.2,51,0,,,Calm,1019.7,3042.1
2026-05-24T12:00,Guimarães,24.8,65,0,,,Calm,1020.2,3075.9
2026-05-24T13:00,Guimarães,25.1,65,0,,,Calm,1020.1,3340.7
2026-05-24T14:00,Guimarães,26.2,62,0,,,Calm,1019.8,3202.2
2026-05-24T15:00,Guimarães,27,59,0,,,Calm,1019.6,2902.5
2026-05-24T16:00,Guimarães,27.5,52,0,,,Calm,1019.6,2307.5
2026-05-24T17:00,Guimarães,26.6,52,0,,,Calm,1019.5,1513.6
2026-05-24T18:00,Guimarães,24,64,1.3,,,Calm,1019.8,561.9
2026-05-24T19:00,Guimarães,19.6,87,0.4,,,Calm,1019.9,89.4
2026-05-24T20:00,Guimarães,19.4,88,0,,,Calm,1020.3,38.8
2026-05-24T21:00,Guimarães,18.8,90,0,,,Calm,1020.6,0
2026-05-24T22:00,Guimarães,18.3,91,0,,,Calm,1021.1,0
2026-05-24T23:00,Guimarães,17.9,94,0,,,Calm,1021,0
2026-05-25T00:00,Guimarães,17.2,95,0,,,Calm,1021,0
2026-05-25T01:00,Guimarães,16.7,96,0,,,Calm,1020.6,0
2026-05-25T02:00,Guimarães,16.4,98,0,,,Calm,1020.5,0
2026-05-25T03:00,Guimarães,15.9,98,0,,,Calm,1020.5,0
2026-05-25T04:00,Guimarães,15.6,99,0,,,Calm,1020.9,0
2026-05-25T05:00,Guimarães,15.2,99,0,,,Calm,1021.2,0
2026-05-25T06:00,Guimarães,15.2,100,0,,,Calm,1021.8,82.6
2026-05-25T07:00,Guimarães,16.1,,0,,,Calm,1022.2,313.5
2026-05-25T08:00,Guimarães,16.6,,0,,,Calm,1022.4,661.8
2026-05-25T09:00,Guimarães,18.2,,0,,,Calm,1022.5,1609.5
2026-05-25T10:00,Guimarães,21.4,81,0,,,Calm,1022.2,2121.5
2026-05-25T11:00,Guimarães,23.2,75,0,,,Calm,1022.1,2580.6
2026-05-25T12:00,Guimarães,25.5,63,0,,,Calm,1021.9,3053.3
2026-05-25T13:00,Guimarães,27.1,54,0,,,Calm,1021.4,3319.7
2026-05-25T14:00,Guimarães,27.7,52,0,,,Calm,1021.1,3314
2026-05-25T15:00,Guimarães,27.6,46,0,,,Calm,1021.2,3014.8
2026-05-25T16:00,Guimarães,27.5,45,0,,,Calm,1021.2,2526.6
2026-05-25T17:00,Guimarães,27,43,0,,,Calm,1021.3,1961.7
2026-05-25T18:00,Guimarães,25.8,44,0,,,Calm,1021.4,1254.7
2026-05-25T19:00,Guimarães,23.9,50,0,,,Calm,1021.8,530.4
2026-05-25T20:00,Guimarães,20.6,64,0,,,Calm,1022.2,94.3
2026-05-25T21:00,Guimarães,19,66,0,,,Calm,1022.6,0.1
2026-05-25T22:00,Guimarães,18,70,0,,,Calm,1023,0
2026-05-25T23:00,Guimarães,17.3,72,0,,,Calm,1022.8,0
2026-05-26T00:00,Guimarães,16.3,80,0,,,Calm,1022.6,0
2026-05-26T01:00,Guimarães,15.4,83,0,,,Calm,1022.5,0
2026-05-26T02:00,Guimarães,14.9,84,0,,,Calm,1022.3,0
2026-05-26T03:00,Guimarães,14.2,87,0,,,Calm,1022.3,0
2026-05-26T04:00,Guimarães,13.8,89,0,,,Calm,1022.5,0
2026-05-26T05:00,Guimarães,13.4,90,0,,,Calm,1022.5,0.1
2026-05-26T06:00,Guimarães,13.1,91,0,,,Calm,1022.9,83
2026-05-26T07:00,Guimarães,15.7,86,0,,,Calm,1023.1,576.2
2026-05-26T08:00,Guimarães,19.7,71,0,,,Calm,1023.1,1272.8
2026-05-26T09:00,Guimarães,22.2,63,0,,,Calm,1023,1893
2026-05-26T10:00,Guimarães,25.2,58,0,,,Calm,1022.9,2477.9
2026-05-26T11:00,Guimarães,27.3,45,0,,,Calm,1022.8,2990.5
2026-05-26T12:00,Guimarães,28.6,36,0,,,Calm,1022.6,3291.2
2026-05-26T13:00,Guimarães,29.5,35,0,,,Calm,1022.1,3393.7
2026-05-26T14:00,Guimarães,30.5,32,0,,,Calm,1021.5,3282.6
2026-05-26T15:00,Guimarães,30.9,32,0,,,Calm,1021.1,2977.1
2026-05-26T16:00,Guimarães,31.3,31,0,,,Calm,1020.7,2475.5
2026-05-26T17:00,Guimarães,31.1,32,0,,,Calm,1020.3,1919.1
2026-05-26T18:00,Guimarães,28.4,48,0,,,Calm,1020.1,968
2026-05-26T19:00,Guimarães,25.3,54,0,,,Calm,1019.9,308.7
2026-05-26T20:00,Guimarães,23.8,55,0,,,Calm,1019.8,78.2
2026-05-26T21:00,Guimarães,22.2,60,0,,,Calm,1020,0.1
2026-05-26T22:00,Guimarães,21.3,64,0,,,Calm,1020.3,0
2026-05-26T23:00,Guimarães,20.3,70,0,,,Calm,1020.3,0
2026-05-27T00:00,Guimarães,19.5,73,0,,,Calm,1020.2,0
2026-05-27T01:00,Guimarães,18.8,75,0,,,Calm,1019.8,0
2026-05-27T02:00,Guimarães,18.2,77,0,,,Calm,1019.5,0
2026-05-27T03:00,Guimarães,17.8,78,0,,,Calm,1019.2,0
2026-05-27T04:00,Guimarães,17.3,80,0,,,Calm,1019.2,0
2026-05-27T05:00,Guimarães,17.1,81,0,,,Calm,1019.3,0.1
2026-05-27T06:00,Guimarães,17.3,80,0,,,Calm,1019.6,92.6
2026-05-27T07:00,Guimarães,19.6,77,0,,,Calm,1020,493
2026-05-27T08:00,Guimarães,23.1,67,0,,,Calm,1019.7,1134.4
2026-05-27T09:00,Guimarães,25.9,59,0,,,Calm,1019.4,1762.9
2026-05-27T10:00,Guimarães,28.6,52,0,,,Calm,1019.2,2387.1
2026-05-27T11:00,Guimarães,31.6,40,0,,,Calm,1018.8,2933.7
2026-05-27T12:00,Guimarães,32.8,33,0,,,Calm,1018.5,3235.2
2026-05-27T13:00,Guimarães,33.5,31,0,,,Calm,1018.2,3322
2026-05-27T14:00,Guimarães,33.3,38,0,,,Calm,1017.9,3215.3
2026-05-27T15:00,Guimarães,32.2,35,0,,,Calm,1017.8,2952.7
2026-05-27T16:00,Guimarães,32,34,0,,,Calm,1017.3,2455.2
2026-05-27T17:00,Guimarães,31.4,36,0,,,Calm,1017,1843.4
2026-05-27T18:00,Guimarães,30.5,36,0,,,Calm,1016.9,1152.1
2026-05-27T19:00,Guimarães,28.1,41,0,,,Calm,1017.2,462.8
2026-05-27T20:00,Guimarães,25.2,44,0,,,Calm,1018.2,89.7
2026-05-27T21:00,Guimarães,22.2,51,0,,,Calm,1019,0.1
2026-05-27T22:00,Guimarães,21.6,55,0,,,Calm,1019.8,0
2026-05-27T23:00,Guimarães,19.9,65,0,,,Calm,1019.5,0
2026-05-28T00:00,Guimarães,18.8,68,0,,,Calm,1019.6,0
2026-05-28T01:00,Guimarães,NO DATA,,,,,,,
2026-05-28T02:00,Guimarães,NO DATA,,,,,,,
2026-05-28T03:00,Guimarães,NO DATA,,,,,,,
2026-05-28T04:00,Guimarães,16,81,0,,,Calm,1019.1,0
2026-05-28T05:00,Guimarães,15.5,82,0,,,Calm,1019.5,0.1
2026-05-28T06:00,Guimarães,15.6,83,0,,,Calm,1019.9,88.5
2026-05-28T07:00,Guimarães,18.1,77,0,,,Calm,1019.7,590
2026-05-28T08:00,Guimarães,20.3,71,0,,,Calm,1019.6,1256.3
2026-05-28T09:00,Guimarães,23.2,63,0,,,Calm,1019.3,1922.5
2026-05-28T10:00,Guimarães,26.1,50,0,,,Calm,1018.6,2553.8
2026-05-28T11:00,Guimarães,27.5,49,0,,,Calm,1018.5,2900.5
2026-05-28T12:00,Guimarães,27.6,54,0,,,Calm,1018.9,3253.3
2026-05-28T13:00,Guimarães,26.9,56,0,,,Calm,1019,3386.6
2026-05-28T14:00,Guimarães,27.3,54,0,,,Calm,1018.9,3298.8
2026-05-28T15:00,Guimarães,26.1,57,0,,,Calm,1019.3,3013.2
2026-05-28T16:00,Guimarães,25.8,54,0,,,Calm,1019.4,2574.8
2026-05-28T17:00,Guimarães,26.1,50,0,,,Calm,1019.3,1964.5
2026-05-28T18:00,Guimarães,25.5,53,0,,,Calm,1019.3,1274.1
2026-05-28T19:00,Guimarães,22.9,63,0,,,Calm,1019.7,564.8
2026-05-28T20:00,Guimarães,19.9,74,0,,,Calm,1020.4,119
2026-05-28T21:00,Guimarães,17.7,82,0,,,Calm,1021.1,0
2026-05-28T22:00,Guimarães,16.6,86,0,,,Calm,1021.9,0
2026-05-28T23:00,Guimarães,15.7,88,0,,,Calm,1022.1,0
2026-05-29T00:00,Guimarães,16,88,0,,,Calm,1022,0
2026-05-29T01:00,Guimarães,16,87,0,,,Calm,1021.8,0
2026-05-29T02:00,Guimarães,16,87,0,,,Calm,1021.6,0
2026-05-29T03:00,Guimarães,16.1,86,0,,,Calm,1021.2,0
2026-05-29T04:00,Guimarães,16.1,86,0,,,Calm,1021.1,0
2026-05-29T05:00,Guimarães,16,86,0,,,Calm,1021,0.3
2026-05-29T06:00,Guimarães,15.2,89,0,,,Calm,1021.1,73.2
2026-05-29T07:00,Guimarães,16.1,87,0,,,Calm,1021.6,210.1
2026-05-29T08:00,Guimarães,17.3,83,0,,,Calm,1021.5,1099.6
2026-05-29T09:00,Guimarães,20,74,0,,,Calm,1021.5,1935
2026-05-29T10:00,Guimarães,22.1,70,0,,,Calm,1021.3,2593
2026-05-29T11:00,Guimarães,23.4,66,0,,,Calm,1021.3,2734.5
2026-05-29T12:00,Guimarães,24.9,63,0,,,Calm,1021.2,3193.4
2026-05-29T13:00,Guimarães,25.3,64,0,,,Calm,1021.2,3134.1
2026-05-29T14:00,Guimarães,26.4,61,0,,,Calm,1020.8,3307.5
2026-05-29T15:00,Guimarães,26.7,60,0,,,Calm,1020.6,3037.3
2026-05-29T16:00,Guimarães,27,59,0,,,Calm,1020.4,2590.7
2026-05-29T17:00,Guimarães,26,61,0,,,Calm,1020.4,1947.3
2026-05-29T18:00,Guimarães,24.2,66,0,,,Calm,1020.6,1317.4
2026-05-29T19:00,Guimarães,22.8,69,0,,,Calm,1020.8,578.5
2026-05-29T20:00,Guimarães,20.8,73,0,,,Calm,1021.2,133.3
2026-05-29T21:00,Guimarães,18.7,80,0,,,Calm,1021.8,1
2026-05-29T22:00,Guimarães,17.3,84,0,,,Calm,1022.6,0
2026-05-29T23:00,Guimarães,16.1,87,0,,,Calm,1022.7,0
2026-05-30T00:00,Guimarães,15.2,89,0,,,Calm,1022.5,0
2026-05-30T01:00,Guimarães,NO DATA,,,,,,,
2026-05-30T02:00,Guimarães,NO DATA,,,,,,,
2026-05-30T03:00,Guimarães,NO DATA,,,,,,,
2026-05-30T04:00,Guimarães,15.9,94,0,,,Calm,1022.2,0
2026-05-30T05:00,Guimarães,15.9,95,0,,,Calm,1022.2,0
2026-05-30T06:00,Guimarães,15.8,95,0,,,Calm,1022.3,25.1
2026-05-30T07:00,Guimarães,16.1,97,0.1,,,Calm,1022.7,163.2
2026-05-30T08:00,Guimarães,16.8,98,0,,,Calm,1022.6,373.6
2026-05-30T09:00,Guimarães,17.6,89,0.1,,,Calm,1022.9,522
2026-05-30T10:00,Guimarães,19,83,0,,,Calm,1022.7,887.8
2026-05-30T11:00,Guimarães,20,80,0,,,Calm,1022.7,1021.7
2026-05-30T12:00,Guimarães,20.3,79,0,,,Calm,1022.7,1099.1
2026-05-30T13:00,Guimarães,22,73,0,,,Calm,1022.2,
2026-05-30T14:00,Guimarães,24.1,65,0,,,Calm,1021.6,
2026-05-30T15:00,Guimarães,24.7,63,0,,,Calm,1021,3058.7
2026-05-30T16:00,Guimarães,25.4,61,0,,,Calm,1020.8,2587.8
2026-05-30T17:00,Guimarães,24.8,62,0,,,Calm,1020.8,1997.5
2026-05-30T18:00,Guimarães,23.4,66,0,,,Calm,1020.8,1319.6
2026-05-30T19:00,Guimarães,22,69,0,,,Calm,1021.1,607.2
2026-05-30T20:00,Guimarães,20.2,74,0,,,Calm,1021.5,125.3
2026-05-30T21:00,Guimarães,17.7,82,0,,,Calm,1022,0.1
2026-05-30T22:00,Guimarães,16.5,85,0,,,Calm,1022.4,0
2026-05-30T23:00,Guimarães,16.1,85,0,,,Calm,1022.5,0
2026-05-31T00:00,Guimarães,15.1,88,0,,,Calm,1022.5,0
2026-05-31T01:00,Guimarães,14.6,89,0,,,Calm,1022.1,0
2026-05-31T02:00,Guimarães,14.2,91,0,,,Calm,1021.8,0
2026-05-31T03:00,Guimarães,14,92,0,,,Calm,1021.7,0
2026-05-31T04:00,Guimarães,13.7,93,0,,,Calm,1021.7,
2026-05-31T13:00,Guimarães,27.6,48,0,,,Calm,1019.7,3442.4
2026-05-31T14:00,Guimarães,28.8,43,0,,,Calm,1019.1,3340.1
2026-05-31T15:00,Guimarães,28.8,43,0,,,Calm,1018.8,2986.7
2026-05-31T16:00,Guimarães,29.3,40,0,,,Calm,1018.6,2430.2
2026-05-31T17:00,Guimarães,29.3,41,0,,,Calm,1018.3,2019.2
2026-05-31T18:00,Guimarães,27.2,48,0,,,Calm,1018.3,1292.4
2026-05-31T19:00,Guimarães,25.5,52,0,,,Calm,1018.5,669.1
2026-05-31T20:00,Guimarães,23,60,0,,,Calm,1019.1,141.9
2026-05-31T21:00,Guimarães,19.6,73,0,,,Calm,1019.5,0.6
2026-05-31T22:00,Guimarães,18.2,78,0,,,Calm,1020,0
2026-05-31T23:00,Guimarães,17.2,81,0,,,Calm,1020.1,0
2026-05-31T05:00,Guimarães,NO DATA,,,,,,,
2026-05-31T06:00,Guimarães,NO DATA,,,,,,,
2026-05-31T07:00,Guimarães,NO DATA,,,,,,,
2026-05-31T08:00,Guimarães,NO DATA,,,,,,,
2026-05-31T09:00,Guimarães,NO DATA,,,,,,,
2026-05-31T10:00,Guimarães,NO DATA,,,,,,,
2026-05-31T11:00,Guimarães,NO DATA,,,,,,,
2026-05-31T12:00,Guimarães,NO DATA,,,,,,,
2026-06-01T00:00,Guimarães,16.3,84,0,,,Calm,1019.8,0
2026-06-01T01:00,Guimarães,15.6,86,0,,,Calm,1019.3,0
2026-06-01T02:00,Guimarães,15,88,0,,,Calm,1019.2,0
2026-06-01T03:00,Guimarães,14.6,89,0,,,Calm,1019.2,0
2026-06-01T04:00,Guimarães,14.2,90,0,,,Calm,1019.2,0
2026-06-01T05:00,Guimarães,13.8,91,0,,,Calm,1019.1,0.6
2026-06-01T06:00,Guimarães,13.7,93,0,,,Calm,1019.2,86.1
2026-06-01T07:00,Guimarães,16.2,90,0,,,Calm,1019.3,601.5
2026-06-01T08:00,Guimarães,18.9,77,0,,,Calm,1019.3,1305.3
2026-06-01T09:00,Guimarães,20.5,73,0,,,Calm,1019.4,1894.2
2026-06-01T10:00,Guimarães,20.9,73,0,,,Calm,1019.4,2509.7
2026-06-01T11:00,Guimarães,22.7,67,0,,,Calm,1019.1,2945
2026-06-01T12:00,Guimarães,24.1,61,0,,,Calm,1018.7,3333.2
2026-06-01T13:00,Guimarães,25.1,57,0,,,Calm,1018.7,3439.9
2026-06-01T14:00,Guimarães,25.3,56,0,,,Calm,1018.4,3364.4
2026-06-01T15:00,Guimarães,26.4,50,0,,,Calm,1017.9,3096
2026-06-01T16:00,Guimarães,26,52,0,,,Calm,1017.7,2649.2
2026-06-01T17:00,Guimarães,22.9,60,0,,,Calm,1018.5,2061.6
2026-06-01T18:00,Guimarães,20.9,69,0,,,Calm,1018.8,1360.1
2026-06-01T19:00,Guimarães,19.2,76,0,,,Calm,1019.5,683.8
2026-06-01T20:00,Guimarães,17.9,80,0,,,Calm,1019.7,119.2
2026-06-01T21:00,Guimarães,17.2,83,0,,,Calm,1020.3,3.2
2026-06-01T22:00,Guimarães,17.1,84,0,,,Calm,1020.5,0
2026-06-01T23:00,Guimarães,17.1,84,0,,,Calm,1020.5,0
2026-06-02T00:00,Guimarães,17.2,83,0,,,Calm,1020.5,0
2026-06-02T01:00,Guimarães,17,84,0,,,Calm,1020.7,0
2026-06-02T02:00,Guimarães,16.7,85,0,,,Calm,1020.4,0
2026-06-02T03:00,Guimarães,16.5,87,0,,,Calm,1020.1,0
2026-06-02T04:00,Guimarães,16.4,89,0.2,,,Calm,1019.9,0
2026-06-02T05:00,Guimarães,16.5,91,0,,,Calm,1019.8,0.1
2026-06-02T06:00,Guimarães,16.1,89,0,,,Calm,1020.3,47.9
2026-06-02T07:00,Guimarães,16.2,85,0,,,Calm,1021,377.5
2026-06-02T08:00,Guimarães,17.3,78,0,,,Calm,1021.2,1010.7
2026-06-02T09:00,Guimarães,18.7,70,0,,,Calm,1021.4,1666.4
2026-06-02T10:00,Guimarães,19.4,63,0,,,Calm,1021.5,1880.7
2026-06-02T11:00,Guimarães,20.4,57,0,,,Calm,1021.6,1914.4
2026-06-02T12:00,Guimarães,20.8,58,0,,,Calm,1021.7,
2026-06-02T13:00,Guimarães,21.1,60,0,,,Calm,1021.6,
2026-06-02T14:00,Guimarães,21.4,57,0,,,Calm,1021.4,
2026-06-02T15:00,Guimarães,22.2,52,0,,,Calm,1021.2,
2026-06-02T16:00,Guimarães,22.1,50,0,,,Calm,1021.4,2610.1
2026-06-02T17:00,Guimarães,21.7,51,0,,,Calm,1021.5,2088.6
2026-06-02T18:00,Guimarães,20.8,53,0,,,Calm,1021.6,1309.4
2026-06-02T19:00,Guimarães,19.9,55,0,,,Calm,1021.9,711
2026-06-02T20:00,Guimarães,17.9,61,0,,,Calm,1022.6,159.5
2026-06-02T21:00,Guimarães,15.8,71,0,,,Calm,1023,1
2026-06-02T22:00,Guimarães,14.6,76,0,,,Calm,1023.5,0
2026-06-02T23:00,Guimarães,13.5,80,0,,,Calm,1023.7,0
2026-06-03T00:00,Guimarães,13,83,0,,,Calm,1023.9,0
2026-06-03T01:00,Guimarães,12.5,84,0,,,Calm,1024.1,0
2026-06-03T02:00,Guimarães,12.1,86,0,,,Calm,1023.7,0
2026-06-03T03:00,Guimarães,12.7,84,0,,,Calm,1023.5,0
2026-06-03T04:00,Guimarães,11.7,87,0,,,Calm,1023.7,0
2026-06-03T05:00,Guimarães,11.6,88,0,,,Calm,1023.6,0.6
2026-06-03T06:00,Guimarães,11.7,88,0,,,Calm,1023.6,96.8
2026-06-03T07:00,Guimarães,14.8,79,0,,,Calm,1023.1,668
2026-06-03T08:00,Guimarães,17.1,69,0,,,Calm,1023,1315.4
2026-06-03T09:00,Guimarães,18.2,64,0,,,Calm,1022.8,1860.2
2026-06-03T10:00,Guimarães,20.3,59,0,,,Calm,1022.4,2591.2
2026-06-03T11:00,Guimarães,21.8,60,0,,,Calm,1022.1,
2026-06-03T12:00,Guimarães,21.5,63,0,,,Calm,1022,
2026-06-03T13:00,Guimarães,21.6,64,0,,,Calm,1021.7,
2026-06-03T14:00,Guimarães,21.6,65,0,,,Calm,1021.4,
2026-06-03T15:00,Guimarães,22,65,0,,,Calm,1021,
2026-06-03T16:00,Guimarães,20.4,70,0,,,Calm,1020.8,763.9
2026-06-03T17:00,Guimarães,19.6,75,0,,,Calm,1020.7,519.1
2026-06-03T18:00,Guimarães,19,80,0,,,Calm,1020.4,648
2026-06-03T19:00,Guimarães,18.4,83,0,,,Calm,1020,365
2026-06-03T20:00,Guimarães,17.7,85,0.2,,,Calm,1019.9,47.4
2026-06-03T21:00,Guimarães,17.1,89,0.2,,,Calm,1019.6,0.4
2026-06-03T22:00,Guimarães,16.9,89,0,,,Calm,1019.8,0
2026-06-03T23:00,Guimarães,16.7,89,0,,,Calm,1019.4,0
2026-06-04T00:00,Guimarães,16.2,88,0.2,,,Calm,1019.4,0
2026-06-04T01:00,Guimarães,15.6,88,0.3,,,Calm,1019.3,0
2026-06-04T02:00,Guimarães,15.1,87,0.4,,,Calm,1019,0
2026-06-04T03:00,Guimarães,14.8,85,0,,,Calm,1018.9,0
2026-06-04T04:00,Guimarães,14.3,87,0,,,Calm,1018.6,0
2026-06-04T05:00,Guimarães,14.9,81,0,,,Calm,1018.6,0.1
2026-06-04T06:00,Guimarães,15,81,0,,,Calm,1018.7,88.3
2026-06-04T07:00,Guimarães,15.6,78,0,,,Calm,1018.9,416.5
2026-06-04T08:00,Guimarães,16.5,75,0,,,Calm,1018.8,852.2
2026-06-04T09:00,Guimarães,17.4,70,0,,,Calm,1019,1256.4
2026-06-04T10:00,Guimarães,17.3,71,0.4,,,Calm,1019,909
2026-06-04T11:00,Guimarães,15.9,82,0.8,,,Calm,1019.4,534.5
2026-06-04T12:00,Guimarães,16.3,82,0,,,Calm,1019.4,1186.9
2026-06-04T13:00,Guimarães,18.2,68,0,,,Calm,1019.1,1566.4
2026-06-04T14:00,Guimarães,19.6,60,0,,,Calm,1018.8,
2026-06-04T15:00,Guimarães,19.7,58,0,,,Calm,1018.5,
2026-06-04T16:00,Guimarães,21.2,50,0,,,Calm,1018.1,2769.3
2026-06-04T17:00,Guimarães,20.4,51,0,,,Calm,1018.2,2151.5
2026-06-04T18:00,Guimarães,19.4,50,0,,,Calm,1018,1470
2026-06-04T19:00,Guimarães,18.3,51,0,,,Calm,1018.5,740.9
2026-06-04T20:00,Guimarães,16.4,60,0,,,Calm,1019,172.7
2026-06-04T21:00,Guimarães,14,68,0,,,Calm,1019.5,1.2
2026-06-04T22:00,Guimarães,12.5,72,0,,,Calm,1020,0
2026-06-04T23:00,Guimarães,11.3,79,0,,,Calm,1020.1,0
2026-06-05T00:00,Guimarães,10.4,83,0,,,Calm,1020.2,0
2026-06-05T01:00,Guimarães,9.7,86,0,,,Calm,1019.9,0
2026-06-05T02:00,Guimarães,9,88,0,,,Calm,1019.9,0
2026-06-05T03:00,Guimarães,8.7,89,0,,,Calm,1019.7,0
2026-06-05T04:00,Guimarães,8.1,90,0,,,Calm,1019.7,0
2026-06-05T05:00,Guimarães,7.6,91,0,,,Calm,1019.7,0.7
2026-06-05T06:00,Guimarães,7.5,91,0,,,Calm,1019.8,103.3
2026-06-05T07:00,Guimarães,10.6,86,0,,,Calm,1019.7,623.7
2026-06-05T08:00,Guimarães,14,71,0,,,Calm,1019.1,1362.9
2026-06-05T09:00,Guimarães,15.9,60,0,,,Calm,1018.7,1994.1
2026-06-05T10:00,Guimarães,18,48,0,,,Calm,1018.2,2569.6
